Airline IATA,Source airport IATA,Destination airport IATA,Distance
AM,DFW,MEX,1510.334372713104
AM,DGO,MEX,767.3354176966055
AM,DGO,TIJ,1533.8020516950264
AM,DTW,ATL,958.1975913594932
AM,DTW,CUN,2377.5957273686445
AM,DTW,MEX,2932.7753357409397
AM,DTW,MTY,2383.3912178886185
AM,EWR,ATL,1199.3163539241518
AM,EZE,MEX,7397.372946180049
AM,FAT,GDL,2406.9039632937515
AM,FCO,ATL,8085.346591570423
AM,GDL,ATL,2363.8488350534026
AM,GDL,CEN,1010.9375662213472
AM,GDL,CUL,636.4221502156271
AM,GDL,CUU,948.3307869896344
AM,GDL,FAT,2406.9039632937515
AM,GDL,HMO,1231.5704429350112
AM,GDL,LAP,825.6956616024014
AM,GDL,LAX,2105.686264319205
AM,GDL,MEX,459.10711818144296
AM,GDL,MTY,669.9625552654957
AM,GDL,MZT,423.252337528587
AM,GDL,ONT,2059.1318702120197
AM,GDL,ORD,2789.379101189318
AM,GDL,PTY,2864.464065508952
AM,GDL,PVR,202.99941406035435
AM,GDL,SFO,2643.8796906709795
AM,GDL,SJC,2595.46504942275
AM,GDL,SMF,2673.639624177318
AM,GDL,TIJ,1902.388561921074
AM,GDL,TLC,413.03858281305185
AM,GDL,TRC,561.2385249824305
AM,GRU,MEX,7433.087586932859
AM,GUA,MEX,1056.3639718940938
AM,GUA,TAP,199.56475959357934
AM,HAV,CUN,509.1683225876535
AM,HAV,MEX,1770.7262413352457
AM,HMO,CEN,223.6839055583186
AM,HMO,CJS,525.424230208282
AM,HMO,CUL,597.7637790503576
AM,HMO,CUU,496.7050447468679
AM,HMO,GDL,1231.5704429350112
AM,HMO,LAX,881.1075124149634
AM,HMO,LMM,426.05752966974813
AM,HMO,MEX,1618.934648508268
AM,HMO,MTY,1140.4210858869083
AM,HMO,MXL,560.8990513064056
AM,HMO,PHX,491.0236711483518
AM,HMO,TIJ,682.8531659174381
AM,HUX,MEX,504.3244250286521
AM,IAD,ATL,859.0311610793251
AM,IAD,MEX,3002.1765498070376
AM,IAH,MEX,1231.6788840207294
AM,IND,ATL,696.265301572822
AM,IND,CUN,2077.948452850371
AM,JAL,MEX,238.51884889111386
AM,JAX,ATL,434.44574152239636
AM,JFK,ATL,1222.0934389187264
AM,JFK,CUN,2506.3396737904363
AM,JFK,MEX,3365.3367249372977
AM,JUL,CUZ,287.8568246119708
AM,LAP,GDL,825.6956616024014
AM,LAP,MEX,1274.195184719714
AM,LAS,MEX,2427.4696990630923
AM,LAS,MTY,1832.153269244241
AM,LAX,CUN,3406.621143251776
AM,LAX,GDL,2105.686264319205
AM,LAX,HMO,881.1075124149634
AM,LAX,MEX,2500.0015342760344
AM,LAX,MZT,1683.5980891700274
AM,LAX,PVR,1961.7782318863476
AM,LAX,SJD,1468.1024761325539
AM,LAX,ZIH,2478.7041267092463
AM,LAX,ZLO,2141.2374242566543
AM,LGA,ATL,1224.8675556123212
AM,LHR,MEX,8903.857676484315
AM,LIM,AQP,765.5172789089972
AM,LIM,LPB,1083.1381235936326
AM,LIM,MEX,4244.987413742549
AM,LIM,VVI,1626.5740444786063
AM,LMM,HMO,426.05752966974813
AM,LMM,MEX,1239.8120635554592
AM,LMM,MZT,399.9482350550372
AM,LPB,LIM,1083.1381235936326
AM,LZC,MEX,367.9789990863628
AM,MAD,ATL,6961.619005812714
AM,MAD,BRU,1315.6125641407195
AM,MAD,CUN,7961.518062255776
AM,MAD,MEX,9066.888382151921
AM,MAM,MEX,721.9150743847933
AM,MCI,ATL,1113.3754977833473
AM,MCO,ATL,650.7363446314486
AM,MCO,CUN,995.6128033263982
AM,MCO,MEX,2060.154736764666
AM,MEM,ATL,532.7925237937133
AM,MEX,ACA,306.505709681554
AM,MEX,AGU,421.7036339406672
AM,MEX,ATL,2143.3945057221927
AM,MEX,BJX,305.21556851310476
AM,MEX,BOG,3158.90672297904
AM,MEX,CCS,3575.6856753842108
AM,MEX,CDG,9198.920117556325
AM,MEX,CEN,1408.8162830436152
AM,MEX,CJS,1543.2030304461578
AM,MEX,CLQ,472.92542915873395
AM,MEX,CME,769.337943896862
AM,MEX,CPE,898.6646748825244
AM,MEX,CUL,1048.5573335731335
AM,MEX,CUN,1284.3579889788318
AM,MEX,CUU,1244.8502982810348
AM,MEX,CVM,474.61926747382046
AM,MEX,DFW,1510.334372713104
AM,MEX,DGO,767.3354176966055
AM,MEX,DTW,2932.7753357409397
AM,MEX,EZE,7397.372946180049
AM,MEX,GDL,459.10711818144296
AM,MEX,GRU,7433.087586932859
AM,MEX,GUA,1056.3639718940938
AM,MEX,HAV,1770.7262413352457
AM,MEX,HMO,1618.934648508268
AM,MEX,HUX,504.3244250286521
AM,MEX,IAD,3002.1765498070376
AM,MEX,IAH,1231.6788840207294
AM,MEX,JAL,238.51884889111386
AM,MEX,JFK,3365.3367249372977
AM,MEX,LAP,1274.195184719714
AM,MEX,LAS,2427.4696990630923
AM,MEX,LAX,2500.0015342760344
AM,MEX,LHR,8903.857676484315
AM,MEX,LIM,4244.987413742549
AM,MEX,LMM,1239.8120635554592
AM,MEX,LZC,367.9789990863628
AM,MEX,MAD,9066.888382151921
AM,MEX,MAM,721.9150743847933
AM,MEX,MCO,2060.154736764666
AM,MEX,MIA,2050.707920209442
AM,MEX,MID,996.4306331096882
AM,MEX,MLM,209.62123500789522
AM,MEX,MTT,495.51820900448286
AM,MEX,MTY,713.164688040111
AM,MEX,MXL,2177.010198477279
AM,MEX,MZT,852.4355199810792
AM,MEX,NLD,891.8513277758092
AM,MEX,OAX,367.08868624053645
AM,MEX,ORD,2718.707681406685
AM,MEX,PAZ,212.50639977252715
AM,MEX,PDS,1032.708957274996
AM,MEX,PTY,2411.068864112327
AM,MEX,PVR,660.2940166080151
AM,MEX,PXM,448.0797820978554
AM,MEX,REX,735.9351223249668
AM,MEX,SAL,1258.583827764848
AM,MEX,SAP,1262.431708558675
AM,MEX,SAT,1124.4258901742417
AM,MEX,SCL,6596.573380434044
AM,MEX,SFO,3028.4206604523524
AM,MEX,SJD,1177.6225936216174
AM,MEX,SJO,1910.4250813099677
AM,MEX,SLP,368.0899599844365
AM,MEX,SLW,705.9815675216063
AM,MEX,TAM,341.82483632700206
AM,MEX,TAP,879.375415725358
AM,MEX,TGZ,714.9689403653887
AM,MEX,TIJ,2300.9931498457286
AM,MEX,TPQ,640.430891033541
AM,MEX,TRC,814.4267404163433
AM,MEX,UIO,3135.7757075971917
AM,MEX,VER,304.4771439830731
AM,MEX,VSA,677.8194502375129
AM,MEX,YUL,3712.7778084136853
AM,MEX,ZCL,537.1460867227323
AM,MEX,ZIH,324.1211365929214
AM,MEX,ZLO,576.7474506610779
AM,MIA,ATL,959.0645602676876
AM,MIA,MEX,2050.707920209442
AM,MIA,MID,1097.5661310100234
AM,MID,MEX,996.4306331096882
AM,MID,MIA,1097.5661310100234
AM,MID,VSA,465.3681445613014
AM,MKE,ATL,1078.353344778379
AM,MLM,MEX,209.62123500789522
AM,MLM,SFO,2856.4036501903174
AM,MRS,CDG,652.8189452394913
AM,MSP,ATL,1459.7181270186938
AM,MSP,CUN,2714.6272434821335
AM,MSY,ATL,683.5719060307282
AM,MTT,MEX,495.51820900448286
AM,MTY,AGU,505.68352832523357
AM,MTY,ATL,1745.2431573265287
AM,MTY,BJX,550.2206737195024
AM,MTY,CJS,896.479570261705
AM,MTY,CUL,749.296773084945
AM,MTY,CUU,664.0385451153429
AM,MTY,DTW,2383.3912178886185
AM,MTY,GDL,669.9625552654957
AM,MTY,HMO,1140.4210858869083
AM,MTY,LAS,1832.153269244241
AM,MTY,MEX,713.164688040111
AM,MTY,PBC,757.4136146544205
AM,MTY,PTY,2869.7880981524254
AM,MTY,QRO,573.9559390848959
AM,MTY,SAT,447.5932681640051
AM,MTY,TAM,449.09636580645935
AM,MTY,TLC,718.3988440130012
AM,MTY,VER,840.1631585770892
AM,MXL,HMO,560.8990513064056
AM,MXL,MEX,2177.010198477279
AM,MZT,GDL,423.252337528587
AM,MZT,LAX,1683.5980891700274
AM,MZT,LMM,399.9482350550372
AM,MZT,MEX,852.4355199810792
AM,NLD,MEX,891.8513277758092
AM,NRT,MEX,11253.73071825587
AM,OAX,MEX,367.08868624053645
AM,ONT,GDL,2059.1318702120197
AM,ORD,GDL,2789.379101189318
AM,ORD,MEX,2718.707681406685
AM,PAP,PTY,1304.7901934466772
AM,PAZ,MEX,212.50639977252715
AM,PAZ,REX,606.2269577585058
AM,PAZ,VSA,566.8746583855402
AM,PBC,MTY,757.4136146544205
AM,PDS,MEX,1032.708957274996
AM,PHL,ATL,1071.592953109364
AM,PHX,HMO,491.0236711483518
AM,PIT,ATL,847.9783528811499
AM,POS,PTY,1984.1222201649418
AM,PTY,CUN,1553.92087255451
AM,PTY,GDL,2864.464065508952
AM,PTY,MEX,2411.068864112327
AM,PTY,MTY,2869.7880981524254
AM,PTY,PAP,1304.7901934466772
AM,PTY,POS,1984.1222201649418
AM,PVG,TIJ,10619.050021846115
AM,PVR,ATL,2505.7144732166257
AM,PVR,GDL,202.99941406035435
AM,PVR,LAX,1961.7782318863476
AM,PVR,MEX,660.2940166080151
AM,PVR,SAN,1786.5940034395337
AM,PVR,SFO,2503.601147169454
AM,PVR,SLC,2324.549181161061
AM,PXM,MEX,448.0797820978554
AM,QRO,MTY,573.9559390848959
AM,RDU,ATL,572.24839306195
AM,RDU,CUN,1828.0938432033022
AM,REX,MEX,735.9351223249668
AM,REX,PAZ,606.2269577585058
AM,RIC,ATL,773.179964613689
AM,SAL,MEX,1258.583827764848
AM,SAN,PVR,1786.5940034395337
AM,SAP,MEX,1262.431708558675
AM,SAT,MEX,1124.4258901742417
AM,SAT,MTY,447.5932681640051
AM,SCL,MEX,6596.573380434044
AM,SEA,ATL,3504.977057741039
AM,SFO,ATL,3434.7180355672913
AM,SFO,BJX,2730.3333564452273
AM,SFO,GDL,2643.8796906709795
AM,SFO,MEX,3028.4206604523524
AM,SFO,MLM,2856.4036501903174
AM,SFO,PVR,2503.601147169454
AM,SFO,SJD,2010.87874042564
AM,SJC,GDL,2595.46504942275
AM,SJC,SJD,1963.7125216364748
AM,SJD,ATL,2724.95582829046
AM,SJD,LAX,1468.1024761325539
AM,SJD,MEX,1177.6225936216174
AM,SJD,SFO,2010.87874042564
AM,SJD,SJC,1963.7125216364748
AM,SJD,SLC,1972.4247691741339
AM,SJO,MEX,1910.4250813099677
AM,SJU,ATL,2490.942451680013
AM,SLC,ATL,2553.604187970751
AM,SLC,CUN,3227.1610686718614
AM,SLC,PVR,2324.549181161061
AM,SLC,SJD,1972.4247691741339
AM,SLP,MEX,368.0899599844365
AM,SLW,MEX,705.9815675216063
AM,SMF,GDL,2673.639624177318
AM,STL,ATL,779.0051856208638
AM,TAM,MEX,341.82483632700206
AM,TAM,MTY,449.09636580645935
AM,TAM,VER,391.39476928107183
AM,TAP,GUA,199.56475959357934
AM,TAP,MEX,879.375415725358
AM,TGZ,MEX,714.9689403653887
AM,TIJ,BJX,1999.0741214994273
AM,TIJ,CJS,997.7096610613221
AM,TIJ,CUL,1266.1734397359503
AM,TIJ,DGO,1533.8020516950264
AM,TIJ,GDL,1902.388561921074
AM,TIJ,HMO,682.8531659174381
AM,TIJ,MEX,2300.9931498457286
AM,TIJ,NRT,8953.74516335998
AM,TIJ,PVG,10619.050021846115
AM,TLC,ACA,287.5704383656373
AM,TLC,GDL,413.03858281305185
AM,TLC,MTY,718.3988440130012
AM,TPA,ATL,654.9517565882104
AM,TPQ,MEX,640.430891033541
AM,TRC,CUU,430.50088809280965
AM,TRC,GDL,561.2385249824305
AM,TRC,MEX,814.4267404163433
AM,UIO,MEX,3135.7757075971917
AM,VER,MEX,304.4771439830731
AM,VER,MTY,840.1631585770892
AM,VER,TAM,391.39476928107183
AM,VER,VSA,377.46636867408307
AM,VSA,MEX,677.8194502375129
AM,VSA,MID,465.3681445613014
AM,VSA,PAZ,566.8746583855402
AM,VSA,VER,377.46636867408307
AM,VVI,LIM,1626.5740444786063
AM,XNA,ATL,946.5495678285248
AM,YUL,ATL,1600.2995493459127
AM,YUL,MEX,3712.7778084136853
AM,ZCL,MEX,537.1460867227323
AM,ZIH,LAX,2478.7041267092463
AM,ZIH,MEX,324.1211365929214
AM,ZLO,LAX,2141.2374242566543
AM,ZLO,MEX,576.7474506610779
AP,AMS,CTA,1834.8734741836777
AP,AMS,CTA,1834.8734741836777
AP,AMS,LIN,831.0815977223816
AP,AMS,LIN,831.0815977223816
AP,AMS,PMO,1698.6574626987224
AP,AMS,PMO,1698.6574626987224
AP,ATH,VCE,1275.957225470069
AP,ATH,VCE,1275.957225470069
AP,BLQ,CTA,847.2616862269751
AP,BLQ,CTA,847.2616862269751
AP,BLQ,TIA,768.2274010604904
AP,BLQ,TIA,768.2274010604904
AP,BRI,LIN,771.5439213558135
AP,BRI,LIN,771.5439213558135
AP,CDG,CTA,1631.4395185839664
AP,CDG,CTA,1631.4395185839664
AP,CDG,LIN,644.0784820998286
AP,CDG,LIN,644.0784820998286
AP,CDG,PMO,1470.9346266092339
AP,CDG,PMO,1470.9346266092339
AP,CPH,VCE,1124.672270742495
AP,CPH,VCE,1124.672270742495
AP,CTA,AMS,1834.8734741836777
AP,CTA,AMS,1834.8734741836777
AP,CTA,BLQ,847.2616862269751
AP,CTA,BLQ,847.2616862269751
AP,CTA,CDG,1631.4395185839664
AP,CTA,CDG,1631.4395185839664
AP,CTA,DUS,1670.00905292483
AP,CTA,DUS,1670.00905292483
AP,CTA,LGW,1938.2315847683624
AP,CTA,LGW,1938.2315847683624
AP,CTA,LIN,1009.1982320333029
AP,CTA,LIN,1009.1982320333029
AP,CTA,LYS,1236.125195118052
AP,CTA,LYS,1236.125195118052
AP,CTA,MXP,1049.07350333302
AP,CTA,MXP,1049.07350333302
AP,CTA,PSA,795.7366140693634
AP,CTA,PSA,795.7366140693634
AP,CTA,STR,1334.1650321404704
AP,CTA,STR,1334.1650321404704
AP,CTA,SVO,2646.882983626091
AP,CTA,SVO,2646.882983626091
AP,CTA,TRN,1058.7122357492044
AP,CTA,TRN,1058.7122357492044
AP,CTA,TXL,1683.932987905317
AP,CTA,TXL,1683.932987905317
AP,CTA,VCE,921.8416302901181
AP,CTA,VCE,921.8416302901181
AP,CTA,VIE,1189.7782865304257
AP,CTA,VIE,1189.7782865304257
AP,CTA,VRN,947.6066651727721
AP,CTA,VRN,947.6066651727721
AP,DUS,CTA,1670.00905292483
AP,DUS,CTA,1670.00905292483
AP,GOA,TIA,946.0076460631806
AP,GOA,TIA,946.0076460631806
AP,LED,VCE,1982.951826481417
AP,LED,VCE,1982.951826481417
AP,LGW,CTA,1938.2315847683624
AP,LGW,CTA,1938.2315847683624
AP,LGW,PMO,1778.46436763901
AP,LGW,PMO,1778.46436763901
AP,LIN,AMS,831.0815977223816
AP,LIN,AMS,831.0815977223816
AP,LIN,BRI,771.5439213558135
AP,LIN,BRI,771.5439213558135
AP,LIN,CDG,644.0784820998286
AP,LIN,CDG,644.0784820998286
AP,LIN,CTA,1009.1982320333029
AP,LIN,CTA,1009.1982320333029
AP,LIN,NAP,649.6150453262478
AP,LIN,NAP,649.6150453262478
AP,LIN,PMO,867.6345296255007
AP,LIN,PMO,867.6345296255007
AP,LYS,CTA,1236.125195118052
AP,LYS,CTA,1236.125195118052
AP,MXP,CTA,1049.07350333302
AP,MXP,CTA,1049.07350333302
AP,MXP,TIA,1001.4135835837651
AP,MXP,TIA,1001.4135835837651
AP,NAP,LIN,649.6150453262478
AP,NAP,LIN,649.6150453262478
AP,PMO,AMS,1698.6574626987224
AP,PMO,AMS,1698.6574626987224
AP,PMO,CDG,1470.9346266092339
AP,PMO,CDG,1470.9346266092339
AP,PMO,LGW,1778.46436763901
AP,PMO,LGW,1778.46436763901
AP,PMO,LIN,867.6345296255007
AP,PMO,LIN,867.6345296255007
AP,PMO,SVO,2675.6619839967216
AP,PMO,SVO,2675.6619839967216
AP,PMO,TRN,901.8735568493307
AP,PMO,TRN,901.8735568493307
AP,PMO,TXL,1599.4668042592987
AP,PMO,TXL,1599.4668042592987
AP,PMO,VCE,817.2669962251442
AP,PMO,VCE,817.2669962251442
AP,PMO,VRN,823.2094063445195
AP,PMO,VRN,823.2094063445195
AP,PRG,PSA,771.4017877495595
AP,PRG,PSA,771.4017877495595
AP,PRG,VCE,530.4480272884263
AP,PRG,VCE,530.4480272884263
AP,PSA,CTA,795.7366140693634
AP,PSA,CTA,795.7366140693634
AP,PSA,PRG,771.4017877495595
AP,PSA,PRG,771.4017877495595
AP,PSA,SVO,2346.9732008561878
AP,PSA,SVO,2346.9732008561878
AP,PSA,TIA,804.1609035319706
AP,PSA,TIA,804.1609035319706
AP,PSA,TXL,1009.848127920895
AP,PSA,TXL,1009.848127920895
AP,STR,CTA,1334.1650321404704
AP,STR,CTA,1334.1650321404704
AP,SUF,TRN,995.5803236715159
AP,SUF,TRN,995.5803236715159
AP,SUF,VCE,800.5265655874006
AP,SUF,VCE,800.5265655874006
AP,SVO,CTA,2646.882983626091
AP,SVO,CTA,2646.882983626091
AP,SVO,PMO,2675.6619839967216
AP,SVO,PMO,2675.6619839967216
AP,SVO,PSA,2346.9732008561878
AP,SVO,PSA,2346.9732008561878
AP,TIA,BLQ,768.2274010604904
AP,TIA,BLQ,768.2274010604904
AP,TIA,GOA,946.0076460631806
AP,TIA,GOA,946.0076460631806
AP,TIA,MXP,1001.4135835837651
AP,TIA,MXP,1001.4135835837651
AP,TIA,PSA,804.1609035319706
AP,TIA,PSA,804.1609035319706
AP,TIA,VCE,748.2106924184503
AP,TIA,VCE,748.2106924184503
AP,TIA,VRN,838.9281779715448
AP,TIA,VRN,838.9281779715448
AP,TRN,CTA,1058.7122357492044
AP,TRN,CTA,1058.7122357492044
AP,TRN,PMO,901.8735568493307
AP,TRN,PMO,901.8735568493307
AP,TRN,SUF,995.5803236715159
AP,TRN,SUF,995.5803236715159
AP,TXL,CTA,1683.932987905317
AP,TXL,CTA,1683.932987905317
AP,TXL,PMO,1599.4668042592987
AP,TXL,PMO,1599.4668042592987
AP,TXL,PSA,1009.848127920895
AP,TXL,PSA,1009.848127920895
AP,VCE,ATH,1275.957225470069
AP,VCE,ATH,1275.957225470069
AP,VCE,CPH,1124.672270742495
AP,VCE,CPH,1124.672270742495
AP,VCE,CTA,921.8416302901181
AP,VCE,CTA,921.8416302901181
AP,VCE,LED,1982.951826481417
AP,VCE,LED,1982.951826481417
AP,VCE,PMO,817.2669962251442
AP,VCE,PMO,817.2669962251442
AP,VCE,PRG,530.4480272884263
AP,VCE,PRG,530.4480272884263
AP,VCE,SUF,800.5265655874006
AP,VCE,SUF,800.5265655874006
AP,VCE,TIA,748.2106924184503
AP,VCE,TIA,748.2106924184503
AP,VIE,CTA,1189.7782865304257
AP,VIE,CTA,1189.7782865304257
AP,VRN,CTA,947.6066651727721
AP,VRN,CTA,947.6066651727721
AP,VRN,PMO,823.2094063445195
AP,VRN,PMO,823.2094063445195
AP,VRN,TIA,838.9281779715448
AP,VRN,TIA,838.9281779715448
AR,AEP,AFA,914.1359276534808
AR,AEP,ASU,1039.8219775769496
AR,AEP,BHI,571.4768733428551
AR,AEP,BRC,1335.2528786243497
AR,AEP,COR,649.1310680002371
AR,AEP,CPC,1279.5592034247734
AR,AEP,CRD,1463.8986536216385
AR,AEP,CTC,959.9894534492342
AR,AEP,CWB,1340.0107797205462
AR,AEP,EQS,1439.305334632186
AR,AEP,FLN,1210.6138281258875
AR,AEP,FMA,928.2620771841713
AR,AEP,FTE,2068.496119977121
AR,AEP,GIG,1969.1789358705848
AR,AEP,GRU,1693.9972669064462
AR,AEP,IGR,1051.3615521442603
AR,AEP,IRJ,977.2951892684688
AR,AEP,JUJ,1301.5642660949432
AR,AEP,LUQ,746.3498517702069
AR,AEP,MDQ,382.80325700508615
AR,AEP,MDZ,978.5935222705875
AR,AEP,MVD,220.21120507937852
AR,AEP,NQN,994.7972759296937
AR,AEP,PDP,305.36440363268537
AR,AEP,POA,848.9706690738101
AR,AEP,PRA,362.4882871830486
AR,AEP,PSS,830.9169084970935
AR,AEP,REL,1129.2833644329314
AR,AEP,RES,792.8541878647587
AR,AEP,RGA,2258.3933441618865
AR,AEP,RGL,2086.912120765005
AR,AEP,RHD,1000.8026545561175
AR,AEP,ROS,286.16493512125965
AR,AEP,RSA,575.8914416278186
AR,AEP,SCL,1147.2760627693297
AR,AEP,SDE,940.4064226267094
AR,AEP,SFN,387.30368783913906
AR,AEP,SLA,1275.9691655813317
AR,AEP,TUC,1069.6844611884255
AR,AEP,UAQ,988.9850394683282
AR,AEP,USH,2381.382322111127
AR,AEP,VDM,808.9822566979616
AR,AFA,AEP,914.1359276534808
AR,AFA,LUQ,238.8786105515642
AR,ASU,AEP,1039.8219775769496
AR,ASU,EZE,1069.9491243819555
AR,BCN,EZE,10480.85664443688
AR,BHI,AEP,571.4768733428551
AR,BOG,EZE,4688.877114424111
AR,BRC,AEP,1335.2528786243497
AR,BRC,COR,1256.9747920841978
AR,BRC,EZE,1308.9810194546446
AR,BRC,MDZ,948.5128903782929
AR,BSB,EZE,2358.2411067064504
AR,CCS,EZE,5128.828973054208
AR,CNF,AEP,2186.1514575333313
AR,COR,AEP,649.1310680002371
AR,COR,BRC,1256.9747920841978
AR,COR,EZE,656.0631745620692
AR,COR,JUJ,775.6074467415108
AR,COR,MDZ,463.3345843649266
AR,COR,SLA,729.9919956962508
AR,CPC,AEP,1279.5592034247734
AR,CRD,AEP,1463.8986536216385
AR,CRD,NQN,762.2649572511638
AR,CTC,AEP,959.9894534492342
AR,CUN,EZE,6894.647266566424
AR,CWB,AEP,1340.0107797205462
AR,EQS,AEP,1439.305334632186
AR,EZE,ASU,1069.9491243819555
AR,EZE,BCN,10480.85664443688
AR,EZE,BOG,4688.877114424111
AR,EZE,BRC,1308.9810194546446
AR,EZE,BSB,2358.2411067064504
AR,EZE,CCS,5128.828973054208
AR,EZE,COR,656.0631745620692
AR,EZE,CUN,6894.647266566424
AR,EZE,FCO,11154.76841642984
AR,EZE,FTE,2037.5353134631782
AR,EZE,GIG,1995.7731429395606
AR,EZE,GRU,1722.1992250300852
AR,EZE,IGR,1082.5909330402012
AR,EZE,JFK,8534.825011552453
AR,EZE,LIM,3152.9680752141426
AR,EZE,MAD,10085.301404207969
AR,EZE,MDZ,972.4876979009103
AR,EZE,MIA,7118.914847033328
AR,EZE,MVD,228.64265544934926
AR,EZE,REL,1098.4376325000562
AR,EZE,ROS,297.7104249031802
AR,EZE,SCL,1138.2324820400281
AR,EZE,USH,2350.255165396937
AR,EZE,VVI,1963.6612749866936
AR,FCO,EZE,11154.76841642984
AR,FLN,AEP,1210.6138281258875
AR,FMA,AEP,928.2620771841713
AR,FTE,AEP,2068.496119977121
AR,FTE,EZE,2037.5353134631782
AR,FTE,USH,567.202602072938
AR,GIG,AEP,1969.1789358705848
AR,GIG,EZE,1995.7731429395606
AR,GRU,AEP,1693.9972669064462
AR,GRU,EZE,1722.1992250300852
AR,IGR,AEP,1051.3615521442603
AR,IGR,EZE,1082.5909330402012
AR,IGR,SLA,1111.1399585146858
AR,IRJ,AEP,977.2951892684688
AR,JFK,EZE,8534.825011552453
AR,JUJ,AEP,1301.5642660949432
AR,JUJ,COR,775.6074467415108
AR,LIM,EZE,3152.9680752141426
AR,LUQ,AEP,746.3498517702069
AR,MAD,EZE,10085.301404207969
AR,MDQ,AEP,382.80325700508615
AR,MDZ,AEP,978.5935222705875
AR,MDZ,BRC,948.5128903782929
AR,MDZ,COR,463.3345843649266
AR,MDZ,EZE,972.4876979009103
AR,MDZ,NQN,682.6246572888224
AR,MDZ,SLA,943.3553145055422
AR,MIA,EZE,7118.914847033328
AR,MVD,AEP,220.21120507937852
AR,MVD,EZE,228.64265544934926
AR,NQN,AEP,994.7972759296937
AR,NQN,CRD,762.2649572511638
AR,NQN,MDZ,682.6246572888224
AR,PDP,AEP,305.36440363268537
AR,POA,AEP,848.9706690738101
AR,PRA,AEP,362.4882871830486
AR,PSS,AEP,830.9169084970935
AR,REL,AEP,1129.2833644329314
AR,REL,EZE,1098.4376325000562
AR,RES,AEP,792.8541878647587
AR,RGA,AEP,2258.3933441618865
AR,RGL,AEP,2086.912120765005
AR,RHD,AEP,1000.8026545561175
AR,ROS,AEP,286.16493512125965
AR,ROS,EZE,297.7104249031802
AR,RSA,AFA,434.454569195506
AR,SCL,AEP,1147.2760627693297
AR,SCL,EZE,1138.2324820400281
AR,SDE,AEP,940.4064226267094
AR,SFN,AEP,387.30368783913906
AR,SLA,AEP,1275.9691655813317
AR,SLA,COR,729.9919956962508
AR,SLA,IGR,1111.1399585146858
AR,SLA,MDZ,943.3553145055422
AR,TUC,AEP,1069.6844611884255
AR,UAQ,AEP,988.9850394683282
AR,USH,AEP,2381.382322111127
AR,USH,EZE,2350.255165396937
AR,USH,FTE,567.202602072938
AR,VDM,REL,320.7758035034334
AR,VVI,EZE,1963.6612749866936
AS,ABQ,LAX,1087.5728917074243
AS,ADK,ANC,1913.2746730827541
AS,ADQ,ANC,406.01700913170146
AS,AKN,ANC,462.8510878482752
AS,ALW,SEA,341.18697052035895
AS,ANC,ADK,1913.2746730827541
AS,ANC,ADQ,406.01700913170146
AS,ANC,AKN,462.8510878482752
AS,ANC,ANI,510.0747310538295
AS,ANC,BET,639.4665199587868
AS,ANC,BRW,1162.785169056546
AS,ANC,CDB,995.4650772590526
AS,ANC,CDV,256.2715956189785
AS,ANC,DLG,527.1033085148559
AS,ANC,ENA,95.07599334205392
AS,ANC,FAI,418.9387286853443
AS,ANC,HNL,4474.049817076288
AS,ANC,HOM,188.43158167272384
AS,ANC,JNU,915.9240554118518
AS,ANC,KSM,708.8955495861426
AS,ANC,LAS,3703.4814982711464
AS,ANC,LAX,3770.8093237260714
AS,ANC,MCG,352.680525326103
AS,ANC,OME,864.5351644049873
AS,ANC,ORD,4568.377272381567
AS,ANC,OTZ,879.9422837035293
AS,ANC,PDX,2476.733142357102
AS,ANC,SCC,1005.3788226729642
AS,ANC,SDP,894.6094752213611
AS,ANC,SEA,2325.6404459758587
AS,ANC,SNP,1229.4172824796424
AS,ANC,STG,1234.2163607805555
AS,ANC,UNK,629.8213503864191
AS,ANC,VDZ,201.09010811720864
AS,ANI,ANC,510.0747310538295
AS,ANI,MCG,254.39161894149103
AS,ATL,BHM,215.5229812931881
AS,ATL,BNA,344.43307950741485
AS,ATL,CHS,416.0630081305395
AS,ATL,CLT,364.56708046970965
AS,ATL,GSO,492.6065324161367
AS,ATL,HSV,242.9636400255786
AS,ATL,JAN,546.9875906917433
AS,ATL,JAX,434.44574152239636
AS,ATL,LAX,3125.776526360189
AS,ATL,MEM,532.7925237937133
AS,ATL,MIA,959.0645602676876
AS,ATL,MSY,683.5719060307282
AS,ATL,ORF,829.7069492609254
AS,ATL,PBI,877.9982503333689
AS,ATL,PDX,3489.1612400893227
AS,ATL,PNS,437.3380279892487
AS,ATL,RDU,572.24839306195
AS,ATL,RSW,830.2624833138959
AS,ATL,SAN,3037.6832293226093
AS,ATL,SAV,344.8008765372291
AS,ATL,SEA,3504.977057741039
AS,ATL,SLC,2553.604187970751
AS,ATL,TYS,245.00368765637896
AS,AUS,LAX,1994.3477323783438
AS,AUS,SEA,2847.372989584557
AS,BDL,LAX,4057.3313327474443
AS,BET,ANC,639.4665199587868
AS,BHM,ATL,215.5229812931881
AS,BIL,PDX,1090.4136352063272
AS,BIL,SEA,1065.4322405801972
AS,BLI,HNL,4369.712901950508
AS,BLI,LAS,1536.2581420524573
AS,BLI,PDX,356.30864838876374
AS,BLI,SEA,150.3873295877482
AS,BNA,ATL,344.43307950741485
AS,BNA,LAX,2886.3192287624256
